   .1397287E-03  -.4595339E-05
   .4168334E-04  -.4142841E-05
  -.5202427E-04  -.2380500E-05
  -.1413121E-03  -.3218596E-05
  -.2249228E-03  -.2741007E-05
  -.3052065E-03  -.2255838E-05
  -.3808490E-03  -.7230319E-06
  -.4508040E-03  -.1271637E-05
  -.5170381E-03  -.7663846E-06
  -.5784456E-03   .5803490E-06
  -.6341998E-03   .2538169E-06
  -.6858680E-03   .7752142E-06
  -.7325619E-03   .1925379E-05
  -.7742406E-03   .1823465E-05
  -.8103802E-03   .2356943E-05
  -.8419965E-03   .2893542E-05
  -.8685020E-03   .3767606E-05
  -.8896043E-03   .3966473E-05
  -.9058966E-03   .4509587E-05
  -.9170222E-03   .5168656E-05
  -.9229227E-03   .5591259E-05
  -.9237641E-03   .6136654E-05
  -.9194231E-03   .6575592E-05
  -.9100758E-03   .7218637E-05
  -.8954597E-03   .7762063E-05
  -.8756859E-03   .8303881E-05
  -.8507717E-03   .8835922E-05
  -.8212040E-03   .9373143E-05
  -.7861516E-03   .9907347E-05
  -.7460371E-03   .9821994E-05
  -.7015758E-03   .1095734E-04
  -.6515179E-03   .1147976E-04
  -.5965158E-03   .1116967E-04
  -.5375075E-03   .1250230E-04
  -.4728344E-03   .1300887E-04
  -.4033734E-03   .1247647E-04
  -.3291852E-03   .1399599E-04
  -.2514937E-03   .1448276E-04
  -.1681151E-03   .1496205E-04
  -.8021518E-04   .1413963E-04
   .1077904E-04   .1588994E-04
   .1074253E-03   .1634440E-04
   .2083518E-03   .1531199E-04
   .3119395E-03   .1721944E-04
   .4211001E-03   .1764553E-04
   .5342665E-03   .1641118E-04
   .6513398E-03   .1846089E-04
   .7704644E-03   .1885530E-04
   .8949888E-03   .1923840E-04
   .1023104E-02   .1774973E-04
   .1152795E-02   .1996428E-04
   .1287707E-02   .2031164E-04
   .1425866E-02   .1864582E-04
   .1565113E-02   .2096381E-04
   .1709360E-02   .2127274E-04
   .1856486E-02   .1944275E-04
   .2004203E-02   .2184613E-04
   .2156661E-02   .2211421E-04
   .2311608E-02   .2236812E-04
   .2468906E-02   .2260433E-04
   .2626125E-02   .2282948E-04
   .2787683E-02   .2303983E-04
   .2951178E-02   .2088405E-04
   .3114091E-02   .2341298E-04
   .3281003E-02   .2357813E-04
   .3449419E-02   .2131009E-04
   .3616757E-02   .2386016E-04
   .3787721E-02   .2397882E-04
   .3959745E-02   .2161620E-04
   .4132680E-02   .2416754E-04
   .4303887E-02   .2423879E-04
   .4478180E-02   .2429402E-04
   .4652929E-02   .2183393E-04
   .4825480E-02   .2435601E-04
   .4999681E-02   .2359823E-04
   .5174226E-02   .2352931E-04
   .5348703E-02   .2352922E-04
   .5523179E-02   .2352913E-04
   .5697406E-02   .2377936E-04
   .5871882E-02   .2377927E-04
   .6046359E-02   .2377918E-04
   .6220835E-02   .2377910E-04
   .6395312E-02   .2377901E-04
   .6569788E-02   .2377892E-04
   .6744265E-02   .2377883E-04
   .6918741E-02   .2377875E-04
   .7093218E-02   .2377866E-04
   .7267694E-02   .2377857E-04
   .7442171E-02   .2377848E-04
   .7616647E-02   .2377840E-04
   .7791124E-02   .2377831E-04
   .7965600E-02   .2377822E-04
   .8140077E-02   .2377814E-04
   .8314553E-02   .2377805E-04
   .8489030E-02   .2377796E-04
   .8663507E-02   .2377787E-04
   .8837983E-02   .2377779E-04
   .9012460E-02   .2377770E-04
   .9186936E-02   .2377761E-04
   .9361413E-02   .2352721E-04
   .9535889E-02   .2352713E-04
   .9710366E-02   .2352704E-04
   .9884842E-02   .2352695E-04
   .1006008E-01   .2248581E-04
   .1023531E-01   .2239181E-04
   .1041053E-01   .2479947E-04
   .1058326E-01   .2220037E-04
   .1075848E-01   .2210158E-04
   .1093371E-01   .2450448E-04
   .1110644E-01   .2440252E-04
   .1128166E-01   .2179719E-04
   .1145689E-01   .2419538E-04
   .1162962E-01   .2408873E-04
   .1180484E-01   .2147881E-04
   .1198007E-01   .2136908E-04
   .1215280E-01   .2376109E-04
   .1232802E-01   .2114663E-04
   .1250325E-01   .2103233E-04
   .1267848E-01   .2341980E-04
   .1285120E-01   .2330247E-04
   .1302643E-01   .2068207E-04
   .1320166E-01   .2306505E-04
   .1337438E-01   .2294326E-04
   .1354961E-01   .2031849E-04
   .1372484E-01   .2019379E-04
   .1389756E-01   .2257090E-04
   .1407279E-01   .1994184E-04
   .1424802E-01   .1981280E-04
   .1442324E-01   .2218561E-04
   .1459597E-01   .2205371E-04
   .1477119E-01   .1941903E-04
   .1494642E-01   .2178762E-04
   .1511915E-01   .2165152E-04
   .1529437E-01   .1901273E-04
   .1546960E-01   .1887389E-04
   .1564233E-01   .2123696E-04
   .1581755E-01   .1859414E-04
   .1599278E-01   .1845124E-04
   .1616801E-01   .2081028E-04
   .1634073E-01   .1816352E-04
   .1651596E-01   .1801665E-04
   .1669119E-01   .2037175E-04
   .1686391E-01   .2022226E-04
   .1703914E-01   .1757037E-04
   .1721437E-01   .1992162E-04
   .1738709E-01   .1976831E-04
   .1756232E-01   .1711268E-04
   .1773755E-01   .1695689E-04
   .1791027E-01   .1930314E-04
   .1808550E-01   .1664387E-04
   .1826073E-01   .1648441E-04
   .1843595E-01   .1882703E-04
   .1860868E-01   .1866517E-04
   .1878390E-01   .1600118E-04
   .1895913E-01   .1834026E-04
   .1913186E-01   .1817490E-04
   .1930708E-01   .1550750E-04
   .1948231E-01   .1533986E-04
   .1965504E-01   .1767439E-04
   .1983026E-01   .1500366E-04
   .2000549E-01   .1483270E-04
   .2018072E-01   .1716392E-04
   .2035344E-01   .1699078E-04
   .2052867E-01   .1431579E-04
   .2070390E-01   .1664382E-04
   .2087662E-01   .1646753E-04
   .2105185E-01   .1378946E-04
   .2122708E-01   .1361112E-04
   .2139980E-01   .1593506E-04
   .2157503E-01   .1325402E-04
   .2175026E-01   .1307271E-04
   .2192548E-01   .1539370E-04
   .2209821E-01   .1270980E-04
   .2227344E-01   .1252563E-04
   .2244866E-01   .1484379E-04
   .2262139E-01   .1465776E-04
   .2279661E-01   .1197021E-04
   .2297184E-01   .1428566E-04
   .2314457E-01   .1409695E-04
   .2331979E-01   .1140680E-04
   .2349502E-01   .1121637E-04
   .2366775E-01   .1352837E-04
   .2384297E-01   .1083573E-04
   .2401820E-01   .1064281E-04
   .2419343E-01   .1295237E-04
   .2436615E-01   .1275786E-04
   .2454138E-01   .1006208E-04
   .2471661E-01   .1236931E-04
   .2488933E-01   .1217251E-04
   .2506456E-01   .9474509E-05
   .2523979E-01   .9276250E-05
   .2541251E-01   .1158056E-04
   .2558774E-01   .8880465E-05
   .2576297E-01   .8680118E-05
   .2593819E-01   .1098238E-04
   .2611092E-01   .1078070E-04
   .2628615E-01   .8077997E-05
   .2646137E-01   .1037834E-04
   .2663410E-01   .1017478E-04
   .2680932E-01   .7470253E-05
   .2698455E-01   .7265510E-05
   .2715728E-01   .9563472E-05
   .2733250E-01   .6857256E-05
   .2750773E-01   .6650837E-05
   .2768296E-01   .8947166E-05
   .2785568E-01   .6239381E-05
   .2803091E-01   .6031412E-05
   .2820614E-01   .8326234E-05
   .2837886E-01   .8117297E-05
   .2855409E-01   .5407612E-05
   .2872932E-01   .7701053E-05
   .2890204E-01   .7490779E-05
   .2907727E-01   .4779817E-05
   .2925250E-01   .4568724E-05
   .2942522E-01   .6860522E-05
   .2960045E-01   .4148410E-05
   .2977568E-01   .3936193E-05
   .2995090E-01   .6226911E-05
   .3012363E-01   .6014014E-05
   .3029886E-01   .3300565E-05
   .3047408E-01   .5590331E-05
   .3064681E-01   .5376527E-05
   .3082203E-01   .2662226E-05
   .3099726E-01   .2447890E-05
   .3116999E-01   .4736590E-05
   .3134521E-01   .2021567E-05
   .3152044E-01   .1806541E-05
   .3169567E-01   .4094595E-05
   .3186839E-01   .3879180E-05
   .3204362E-01   .1163392E-05
   .3221885E-01   .3450931E-05
   .3239157E-01   .3235045E-05
   .3256680E-01   .5188361E-06
   .3274203E-01   .3027099E-06
   .3291475E-01   .2589766E-05
   .3308998E-01  -.1267339E-06
   .3326521E-01  -.3431118E-06
   .3344043E-01   .1943737E-05
   .3361316E-01  -.7729244E-06
   .3378839E-01  -.9894219E-06
   .3396361E-01   .1297351E-05
   .3413634E-01   .1080847E-05
   .3431157E-01  -.1635827E-05
   .3448679E-01   .6510032E-06
   .3465952E-01   .4345999E-06
   .3483474E-01  -.2281932E-05
   .3500997E-01  -.2498195E-05
   .3518270E-01  -.2110841E-06
   .3535792E-01  -.2927343E-05
   .3553315E-01  -.3143286E-05
   .3570838E-01  -.8558108E-06
   .3588110E-01  -.1071466E-05
   .3605633E-01  -.3787158E-05
   .3623156E-01  -.1499187E-05
   .3640428E-01  -.1714302E-05
   .3657951E-01  -.4429420E-05
   .3675474E-01  -.4644103E-05
   .3692746E-01  -.2355265E-05
   .3710269E-01  -.5069678E-05
   .3727792E-01  -.5283603E-05
   .3745314E-01  -.2993963E-05
   .3762587E-01  -.3207307E-05
   .3780110E-01  -.5920579E-05
   .3797632E-01  -.3630007E-05
   .3814905E-01  -.3842375E-05
   .3832428E-01  -.6554643E-05
   .3849950E-01  -.6766291E-05
   .3867223E-01  -.4474272E-05
   .3884745E-01  -.7185409E-05
   .3902268E-01  -.7395865E-05
   .3919791E-01  -.5102613E-05
   .3937063E-01  -.7812491E-05
   .3954586E-01  -.8021628E-05
   .3972109E-01  -.5727014E-05
   .3989381E-01  -.5935197E-05
   .4006904E-01  -.8643198E-05
   .4024427E-01  -.6347095E-05
   .4041699E-01  -.6553746E-05
   .4059222E-01  -.9260196E-05
   .4076745E-01  -.9465759E-05
   .4094017E-01  -.7167471E-05
   .4111540E-01  -.9872246E-05
   .4129063E-01  -.1007607E-04
   .4146585E-01  -.7775997E-05
   .4163858E-01  -.7978583E-05
   .4181381E-01  -.1068093E-04
   .4198903E-01  -.8378954E-05
   .4216176E-01  -.8579592E-05
   .4233699E-01  -.1127998E-04
   .4251221E-01  -.1147925E-04
   .4268494E-01  -.9174541E-05
   .4286016E-01  -.1187285E-04
   .4303539E-01  -.1206997E-04
   .4321062E-01  -.9763069E-05
   .4338334E-01  -.9958685E-05
   .4355857E-01  -.1265403E-04
   .4373380E-01  -.1034482E-04
   .4390652E-01  -.1053808E-04
   .4408175E-01  -.1323107E-04
   .4425698E-01  -.1342271E-04
   .4442970E-01  -.1111022E-04
   .4460493E-01  -.1380074E-04
   .4478016E-01  -.1398983E-04
   .4495539E-01  -.1167476E-04
   .4512811E-01  -.1436270E-04
   .4530334E-01  -.1454913E-04
   .4547856E-01  -.1223136E-04
   .4565129E-01  -.1241594E-04
   .4582652E-01  -.1510025E-04
   .4600174E-01  -.1277967E-04
   .4617447E-01  -.1296140E-04
   .4634970E-01  -.1564286E-04
   .4652492E-01  -.1582263E-04
   .4669765E-01  -.1349813E-04
   .4687288E-01  -.1617663E-04
   .4704810E-01  -.1635337E-04
   .4722333E-01  -.1402580E-04
   .4739605E-01  -.1420045E-04
   .4757128E-01  -.1687484E-04
   .4774651E-01  -.1454408E-04
   .4791923E-01  -.1471552E-04
   .4809446E-01  -.1738672E-04
   .4826969E-01  -.1755596E-04
   .4844241E-01  -.1522080E-04
   .4861764E-01  -.1788869E-04
   .4879287E-01  -.1805455E-04
   .4896810E-01  -.1571597E-04
   .4914082E-01  -.1587950E-04
   .4931605E-01  -.1854283E-04
   .4949127E-01  -.1620073E-04
   .4966400E-01  -.1636071E-04
   .4983923E-01  -.1902050E-04
   .5001445E-01  -.1917806E-04
   .5018718E-01  -.1683111E-04
   .5036241E-01  -.1948727E-04
   .5053763E-01  -.1964112E-04
   .5071286E-01  -.1729043E-04
   .5088559E-01  -.1994286E-04
   .5106081E-01  -.2009291E-04
   .5123604E-01  -.1773837E-04
   .5140876E-01  -.1788581E-04
   .5158399E-01  -.2053314E-04
   .5175922E-01  -.1817467E-04
   .5193194E-01  -.1831815E-04
   .5210717E-01  -.2096155E-04
   .5228240E-01  -.2110235E-04
   .5245512E-01  -.1873850E-04
   .5263035E-01  -.2137788E-04
   .5280558E-01  -.2151457E-04
   .5298081E-01  -.1914659E-04
   .5315353E-01  -.1928049E-04
   .5332876E-01  -.2191438E-04
   .5350398E-01  -.1954219E-04
   .5367671E-01  -.1967185E-04
   .5385194E-01  -.2230153E-04
   .5402716E-01  -.2242832E-04
   .5419989E-01  -.2005038E-04
   .5437512E-01  -.2267577E-04
   .5455034E-01  -.2279820E-04
   .5472557E-01  -.2041586E-04
   .5489830E-01  -.2053531E-04
   .5507352E-01  -.2315487E-04
   .5524875E-01  -.2076806E-04
   .5542147E-01  -.2088302E-04
   .5559670E-01  -.2349813E-04
   .5577193E-01  -.2361006E-04
   .5594465E-01  -.2121717E-04
   .5611988E-01  -.2382776E-04
   .5629511E-01  -.2393508E-04
   .5647034E-01  -.2153756E-04
   .5664306E-01  -.2414356E-04
   .5681829E-01  -.2424621E-04
   .5699352E-01  -.2184399E-04
   .5716624E-01  -.2194347E-04
   .5734147E-01  -.2454325E-04
   .5751669E-01  -.2213628E-04
   .5768942E-01  -.2223098E-04
   .5786465E-01  -.2482603E-04
   .5803987E-01  -.2491752E-04
   .5821260E-01  -.2250411E-04
   .5838783E-01  -.2509437E-04
   .5856305E-01  -.2518099E-04
   .5873828E-01  -.2276269E-04
   .5891101E-01  -.2284601E-04
   .5908623E-01  -.2542981E-04
   .5926146E-01  -.2300656E-04
   .5943418E-01  -.2308493E-04
   .5960941E-01  -.2566382E-04
   .5978464E-01  -.2573887E-04
   .5995736E-01  -.2330895E-04
   .6013259E-01  -.2588289E-04
   .6030782E-01  -.2595290E-04
   .6048305E-01  -.2351793E-04
   .6065577E-01  -.2358454E-04
   .6083100E-01  -.2615181E-04
   .6100623E-01  -.2371174E-04
   .6117895E-01  -.2377325E-04
   .6135418E-01  -.2633547E-04
   .6152940E-01  -.2639356E-04
   .6170213E-01  -.2394664E-04
   .6187736E-01  -.2650378E-04
   .6205258E-01  -.2655670E-04
   .6222781E-01  -.2410460E-04
   .6240054E-01  -.2665663E-04
   .6257576E-01  -.2670435E-04
   .6275099E-01  -.2424704E-04
   .6292372E-01  -.2429126E-04
   .6309894E-01  -.2683642E-04
   .6327417E-01  -.2437387E-04
   .6344689E-01  -.2441285E-04
   .6362212E-01  -.2695283E-04
   .6379735E-01  -.2698830E-04
   .6397007E-01  -.2451873E-04
   .6414530E-01  -.2705350E-04
   .6432053E-01  -.2708370E-04
   .6449576E-01  -.2460883E-04
   .6466848E-01  -.2463547E-04
   .6484371E-01  -.2716328E-04
   .6501894E-01  -.2468311E-04
   .6519166E-01  -.2470444E-04
   .6536689E-01  -.2722700E-04
   .6554211E-01  -.2724479E-04
   .6571484E-01  -.2475751E-04
   .6589007E-01  -.2727482E-04
   .6606529E-01  -.2728728E-04
   .6624052E-01  -.2479467E-04
   .6641325E-01  -.2480355E-04
   .6658847E-01  -.2731384E-04
   .6676370E-01  -.2481588E-04
   .6693643E-01  -.2481942E-04
   .6711165E-01  -.2732444E-04
   .6728688E-01  -.2732442E-04
   .6745960E-01  -.2481934E-04
   .6763483E-01  -.2731908E-04
   .6781006E-01  -.2731372E-04
   .6798529E-01  -.2480329E-04
   .6815801E-01  -.2729778E-04
   .6833324E-01  -.2728707E-04
   .6850847E-01  -.2477130E-04
   .6868119E-01  -.2475703E-04
   .6885642E-01  -.2724449E-04
   .6903165E-01  -.2472339E-04
   .6920437E-01  -.2470378E-04
   .6937960E-01  -.2718599E-04
   .6955482E-01  -.2716285E-04
   .6972755E-01  -.2463465E-04
   .6990278E-01  -.2711163E-04
   .7007800E-01  -.2708318E-04
   .7025323E-01  -.2454967E-04
   .7042596E-01  -.2451768E-04
   .7060118E-01  -.2698769E-04
   .7077641E-01  -.2444890E-04
   .7094914E-01  -.2441163E-04
   .7112436E-01  -.2687645E-04
   .7129959E-01  -.2683569E-04
   .7147231E-01  -.2428988E-04
   .7164754E-01  -.2674953E-04
   .7182277E-01  -.2670353E-04
   .7199800E-01  -.2415250E-04
   .7217072E-01  -.2410300E-04
   .7234595E-01  -.2655579E-04
   .7252118E-01  -.2399956E-04
   .7269390E-01  -.2394488E-04
   .7286913E-01  -.2639256E-04
   .7304436E-01  -.2633445E-04
   .7321708E-01  -.2377133E-04
   .7339231E-01  -.2621394E-04
   .7356753E-01  -.2615070E-04
   .7374276E-01  -.2358246E-04
   .7391549E-01  -.2602005E-04
   .7409071E-01  -.2595171E-04
   .7426594E-01  -.2337839E-04
   .7443867E-01  -.2330667E-04
   .7461389E-01  -.2573760E-04
   .7478912E-01  -.2315924E-04
   .7496184E-01  -.2308250E-04
   .7513707E-01  -.2550849E-04
   .7531230E-01  -.2542843E-04
   .7548502E-01  -.2284343E-04
   .7566025E-01  -.2526454E-04
   .7583548E-01  -.2517954E-04
   .7601071E-01  -.2258961E-04
   .7618343E-01  -.2250133E-04
   .7635866E-01  -.2491599E-04
   .7653389E-01  -.2232120E-04
   .7670661E-01  -.2222806E-04
   .7688184E-01  -.2463796E-04
   .7705707E-01  -.2454163E-04
   .7722979E-01  -.2194041E-04
   .7740502E-01  -.2434560E-04
   .7758024E-01  -.2424451E-04
   .7775547E-01  -.2163856E-04
   .7792820E-01  -.2153432E-04
   .7810342E-01  -.2393332E-04
   .7827865E-01  -.2132270E-04
   .7845138E-01  -.2121380E-04
   .7862660E-01  -.2360824E-04
   .7880183E-01  -.2349628E-04
   .7897455E-01  -.2087952E-04
   .7914978E-01  -.2326946E-04
   .7932501E-01  -.2315297E-04
   .7950024E-01  -.2053169E-04
   .7967296E-01  -.2291719E-04
   .7984819E-01  -.2279623E-04
   .8002342E-01  -.2017051E-04
   .8019614E-01  -.2004659E-04
   .8037137E-01  -.2242630E-04
   .8054660E-01  -.1979620E-04
   .8071932E-01  -.1966794E-04
   .8089455E-01  -.2204339E-04
   .8106977E-01  -.2191228E-04
   .8124250E-01  -.1927648E-04
   .8141773E-01  -.2164774E-04
   .8159295E-01  -.2151242E-04
   .8176818E-01  -.1887243E-04
   .8194091E-01  -.1873433E-04
   .8211613E-01  -.2110015E-04
   .8229136E-01  -.1845605E-04
   .8246409E-01  -.1831388E-04
   .8263931E-01  -.2067570E-04
   .8281454E-01  -.2053087E-04
   .8298726E-01  -.1788143E-04
   .8316249E-01  -.2023935E-04
   .8333772E-01  -.2009059E-04
   .8351295E-01  -.1743725E-04
   .8368567E-01  -.1728591E-04
   .8386090E-01  -.1963876E-04
   .8403613E-01  -.1698162E-04
   .8420885E-01  -.1682650E-04
   .8438408E-01  -.1917566E-04
   .8455931E-01  -.1901808E-04
   .8473203E-01  -.1635600E-04
   .8490726E-01  -.1870156E-04
   .8508248E-01  -.1854036E-04
   .8525771E-01  -.1587470E-04
   .8543044E-01  -.1821676E-04
   .8560566E-01  -.1805204E-04
   .8578089E-01  -.1538289E-04
   .8595362E-01  -.1521587E-04
   .8612884E-01  -.1755341E-04
   .8630407E-01  -.1488087E-04
   .8647679E-01  -.1471050E-04
   .8665202E-01  -.1704477E-04
   .8682725E-01  -.1687223E-04
   .8699997E-01  -.1419533E-04
   .8717520E-01  -.1652644E-04
   .8735043E-01  -.1635072E-04
   .8752566E-01  -.1367068E-04
   .8769838E-01  -.1349290E-04
   .8787361E-01  -.1581994E-04
   .8804884E-01  -.1313686E-04
   .8822156E-01  -.1295608E-04
   .8839679E-01  -.1528020E-04
   .8857201E-01  -.1509749E-04
   .8874474E-01  -.1241054E-04
   .8891997E-01  -.1473185E-04
   .8909519E-01  -.1454632E-04
   .8927042E-01  -.1185659E-04
   .8944315E-01  -.1166924E-04
   .8961837E-01  -.1398698E-04
   .8979360E-01  -.1129459E-04
   .8996633E-01  -.1110462E-04
   .9014043E-01  -.1226516E-04
   .9031491E-01  -.1226518E-04
   .9048939E-01  -.1226520E-04
   .9066386E-01  -.1226523E-04
   .9083834E-01  -.1226525E-04
   .9101281E-01  -.1226528E-04
   .9118729E-01  -.1226530E-04
   .9136177E-01  -.1226532E-04
   .9153624E-01  -.1226535E-04
   .9171072E-01  -.1251568E-04
   .9188520E-01  -.1251571E-04
   .9205967E-01  -.1251573E-04
   .9223415E-01  -.1251576E-04
   .9240863E-01  -.1251578E-04
   .9258310E-01  -.1251580E-04
   .9275758E-01  -.1251583E-04
   .9293206E-01  -.1251585E-04
   .9310653E-01  -.1251588E-04
   .9328101E-01  -.1251590E-04
   .9345549E-01  -.1251592E-04
   .9362996E-01  -.1251595E-04
   .9380444E-01  -.1251597E-04
   .9397892E-01  -.1251600E-04
   .9415339E-01  -.1251602E-04
   .9432787E-01  -.1251604E-04
   .9450235E-01  -.1251607E-04
   .9467682E-01  -.1251609E-04
   .9485105E-01  -.1226580E-04
   .9502754E-01  -.1251557E-04
   .9520022E-01  -.1000870E-04
   .9537524E-01  -.1249721E-04
   .9554992E-01  -.1247569E-04
   .9572164E-01  -.1244598E-04
   .9589522E-01  -.1240869E-04
   .9606802E-01  -.1236278E-04
   .9623989E-01  -.1230877E-04
   .9640823E-01  -.1224765E-04
   .9657780E-01  -.1217770E-04
   .9674598E-01  -.1209982E-04
   .9691027E-01  -.9644822E-05
   .9707528E-01  -.1192191E-04
   .9723847E-01  -.1182076E-04
   .9739741E-01  -.1171199E-04
   .9755658E-01  -.1159740E-04
   .9771351E-01  -.1147377E-04
   .9786806E-01  -.1134282E-04
   .9801795E-01  -.1120669E-04
   .9816740E-01  -.1106155E-04
   .9831407E-01  -.1090944E-04
   .9845581E-01  -.1075283E-04
   .9859660E-01  -.1058730E-04
   .9873424E-01  -.1041523E-04
   .9886672E-01  -.1023677E-04
   .9899777E-01  -.1005474E-04
   .9912531E-01  -.9864044E-05
   .9924925E-01  -.9667432E-05
   .9936777E-01  -.9468009E-05
   .9948422E-01  -.9260170E-05
